tx	gene_id	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
NM_006042.1	HS3ST3A1	2.986119	4.193298	3.633311	4.120783	4.808589	5.147104	6.667627	4.747428	4.87062	5.863627	5.738705	4.891822	5.759152	3.73724	6.449075	3.162888
NR_003261.1	CDRT15P	0	0.881148	0.331858	0.384489	0.090213	0.697874	0.366693	0	0.737269	0.882404	0.892489	0.794692	0.11998	0.114376	0.364478	0
NM_001303.3	COX10	6.483413	7.533972	7.004429	6.752773	7.559613	5.639515	6.663586	5.874224	7.088452	9.066544	9.095743	6.504367	5.308407	5.538589	5.882418	6.079149
NM_001007530.1	CDRT15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006041.1	HS3ST3B1	4.220079	8.530245	4.759521	3.845472	6.523598	2.660459	8.463436	2.945525	5.012614	7.486516	9.28943	4.466703	5.554716	2.685016	5.178178	3.947016
NR_026880.1	MGC12916	0.487178	0.27509	0.391464	0.276454	0.147667	0.506592	0.375087	0.597968	0.116164	0.307826	0.70463	0.353659	0.088695	0.078872	0.43402	0.4568
XM_001722018.2	LOC100131109	0	0.216959	0.354281	0.262905	0.386753	0	0	0	0.08913	0.565933	0	0	0.343672	0.117096	0	0
XR_078525.1	FLJ45831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_153321.1	PMP22	226.827943	256.916695	216.514245	281.537568	358.347369	267.663763	326.251197	252.160992	268.851775	331.268413	363.971218	298.570143	274.984702	246.6895	261.937586	233.534418
NM_153322.1	PMP22	123.085746	105.126289	154.812144	85.923899	157.816397	103.508857	80.205935	106.136186	59.340813	86.126093	85.32038	165.319771	113.724011	41.764364	88.222203	81.766009
NM_000304.2	PMP22	142.532633	25.824531	9.46969	114.883859	10.796846	139.023892	12.986243	100.681351	93.702467	17.135427	21.309419	93.576806	36.75864	197.138646	18.461883	180.305345
XM_002343490.1	LOC100287805	0.674265	0.533118	0.401151	0.696281	0.654607	0.962394	1.085806	0.943133	0.792619	0.356351	0.722687	1.039154	1.062472	1.102173	1.177349	1.445456
NM_031898.1	TEKT3	0.21944	0.045127	0.101881	0.470577	0.276917	0.670163	0.075079	0.718274	0.377155	0.162467	0	0.242992	0.514607	0.765922	0.744983	0.480099
XM_002343491.1	LOC100287829	0.639682	0.315319	0.534494	0.413106	0.290605	0.214291	0.656174	0.698045	1.319448	0.094755	0.348508	0.960695	0.128879	0.369035	0.130485	0.239916
NM_173622.3	CDRT4	6.906299	4.859492	5.045465	5.854372	4.461204	6.781268	3.966841	6.006713	6.275022	4.290088	4.470097	6.684265	3.151746	6.041145	3.146028	5.660544
XR_037451.2	LOC649873	0.84216	0.215448	0.870953	0.725675	0.433924	0.852375	0.114496	1.772226	1.22935	0.797635	0.847976	1.606705	0.44937	0.462546	0.764303	0.54367
NM_145301.2	FAM18B2	3.976596	2.617977	2.754888	3.807498	2.373681	2.905605	2.356458	4.303784	4.46125	3.440524	3.242894	6.045461	2.073629	2.552672	1.502206	2.475588
NM_001135036.1	FAM18B2	1.207435	0.647386	0.541352	1.089122	0.846826	1.016145	0.814805	1.259954	1.137956	0.85704	0.690604	1.063789	0.802629	1.605175	0.548946	0.902794
XM_001722159.1	LOC732391	0	0	0	0	0	0	0.182234	0	0.366676	0	0.121106	0.276893	0	0	0.181518	0
NM_006382.3	CDRT1	0.288268	0.236433	0	0.257339	0.256306	0.146944	0.137343	0.181262	0.661856	0.500371	0.159483	0.541243	0.191414	0.055695	0	0.172313
NM_006470.3	TRIM16	11.508102	6.713454	5.663679	10.136909	5.506303	8.242605	4.473856	8.242327	15.526093	9.22469	9.048456	16.288979	5.301423	9.029835	7.230881	9.253779
XM_002343492.1	LOC100287889	0.075755	0.070162	0.052763	0.121541	0.057358	0.220062	0.116681	0.041323	0.156232	0.140184	0.231983	0.282275	0.076024	0.107478	0.115627	0.142063
NM_020652.2	ZNF286A	5.884288	3.961134	3.762249	5.521267	4.23799	7.575954	2.382054	3.08308	7.005145	5.027306	5.032441	7.229086	3.841245	5.145195	1.743473	4.005527
NM_001130842.1	ZNF286A	0	0.979578	0	0	0	0	2.197207	3.371263	0	0	0	0	0	1.343687	1.760989	1.308019
NM_178571.4	TBC1D26	0.065764	0	0	0.052858	0.049794	0	0	0.071752	0	0.097375	0	0	0	0	0	0
XM_002343493.1	LOC100287924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_932309.3	CDRT15L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_002211.1	MEIS3P1	30.153937	27.924993	24.974941	24.431175	18.599351	19.491664	21.067865	19.650732	27.772164	29.392144	28.678556	24.527284	25.571479	27.712452	25.500643	28.549563
NM_000676.2	ADORA2B	3.63141	1.042622	0.956441	1.819276	1.222104	3.845506	1.157304	3.364298	3.065036	3.055561	3.142019	3.065182	1.38483	1.792213	1.323685	2.913825
XM_001722362.2	LOC100131909	2.20314	1.947162	0.727137	2.292294	2.583453	3.77724	3.623715	4.026752	3.364913	4.10738	5.178926	5.191703	3.643015	4.087014	2.473348	4.49315
NM_001042698.1	ZSWIM7	2.684396	1.837646	2.79021	2.339255	3.39751	4.135204	1.652439	4.047288	2.773033	3.16952	2.513711	4.090908	4.1936	3.298107	2.002033	2.508103
NM_001042697.1	ZSWIM7	3.67108	5.288824	4.963516	4.141195	5.549487	7.482186	5.043955	7.077061	6.847783	3.509363	4.22311	5.126178	5.196011	5.589663	5.235327	6.140802
NM_017775.2	TTC19	15.933831	19.498377	18.084881	14.202845	14.638859	15.494775	15.127784	15.748421	13.694301	13.921377	14.634813	14.387852	16.705902	14.540541	14.941435	14.65214
NM_006311.2	NCOR1	33.46941	35.663653	27.744531	31.168285	33.678411	32.381332	35.659447	33.817513	36.398255	35.273456	41.846768	37.035305	32.419216	33.028438	28.880709	30.606149
NM_004278.3	PIGL	4.296016	5.435285	2.83401	4.740686	5.307144	5.766895	6.611271	6.414856	5.013455	3.432672	4.464936	4.333528	3.755866	4.444584	3.688338	4.982146
NM_181716.2	CENPV	3.462969	1.996843	1.244587	3.152606	1.607042	3.8295	1.833755	3.413066	3.110542	4.632732	4.563922	4.467662	1.686815	3.426848	1.70829	3.456506
XM_002343494.1	LOC100133337	2.348389	0	0.580787	0	1.120933	2.826708	0	1.914241	0	0	0	0	0	9.501388	0	4.647187
XM_001722331.2	LOC100133337	0	1.92612	0	3.028847	0	0	2.70814	0	2.791986	2.93045	3.063671	3.958434	5.41432	1.415404	2.684899	0
XM_002343495.1	LOC100133337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_018955.2	UBB	1221.979256	949.413792	886.152914	1342.313224	899.399437	1259.418813	916.599367	1254.449548	1317.738267	929.57758	988.126393	1463.720645	901.350107	1321.116809	893.942091	1248.568501
NM_016113.3	TRPV2	14.321553	12.851035	14.138238	13.494501	14.523233	12.321136	16.206278	13.935372	14.501896	17.031764	16.068212	17.350397	13.166721	12.906989	13.611949	15.525499
NR_027179.1	C17orf45	6.514779	3.889562	0	5.702902	9.175312	5.170345	1.57019	1.34384	3.803165	4.873467	3.683524	0	11.327881	15.237489	20.806671	15.146581
NR_027162.1	C17orf45	0	0	0	0	0	0	1.412309	0	0	1.478477	0	0	0	0	0	0
NR_027161.1	C17orf45	0	1.182424	0	0	0	0	0	0	0	0	0	1.048126	0	0	0	0.657601
NR_027160.1	C17orf45	0	0	0	0.69266	0	0	1.433151	1.774015	0	0.552623	0	0	4.438506	0.857078	0	0.747632
NR_027159.1	C17orf45	4.918223	5.135856	5.072477	4.266482	5.94961	6.842022	4.057463	1.569578	0	1.620418	1.846965	1.015588	5.423104	6.604452	12.294782	6.357214
NR_027163.1	C17orf45	178.307574	122.346254	152.244077	188.131214	138.977987	146.619508	123.968012	184.508591	247.621407	245.704397	219.288725	268.840019	345.645066	417.400693	430.090127	351.569459
NR_027169.1	C17orf45	0	39.379844	0	11.130619	25.667445	36.444047	35.801334	0	19.718794	6.5095	5.593792	37.8165	12.183203	36.803732	13.239071	77.98093
NR_027164.1	C17orf45	135.136128	164.187006	123.694898	168.877953	179.375213	200.227682	169.727877	148.525972	187.898437	162.116336	141.413378	198.300517	323.511957	421.27897	388.431004	417.481922
NR_027167.1	C17orf45	39.305592	0	37.070939	49.013254	0	14.221956	0	46.203303	11.455545	36.965682	38.461292	14.077938	66.239295	37.782451	58.745996	0
NR_027170.1	C17orf45	43.76352	49.360436	54.498317	50.775312	45.263925	45.104461	42.446119	40.24347	44.404838	47.025456	33.61835	50.848988	94.908158	99.73015	111.279218	88.81933
NR_027165.1	C17orf45	6.987649	0	0	13.094472	0	9.627227	4.552232	11.386498	0	6.10389	7.421463	0	0	21.877394	5.183796	0
NR_027166.1	C17orf45	364.078647	375.717371	388.222481	364.88555	291.385539	295.863245	296.991415	342.814046	284.434552	287.171483	265.399695	261.290263	424.065571	427.619897	400.825049	393.594056
NR_027168.1	C17orf45	369.552166	378.438034	372.514116	371.080878	295.97267	294.012144	292.132711	331.717332	278.916075	289.966774	263.961367	256.768521	416.978789	420.345596	410.840999	391.575721
NR_027158.1	C17orf45	49.848106	49.321891	68.656341	50.265819	39.770828	54.72109	35.629875	46.342034	38.217239	33.244128	22.132194	31.222361	71.54509	64.185076	54.394997	54.792005
NM_152350.3	C17orf45	0	0	0	0.762019	0	2.6743	0	0	2.904971	2.150263	5.745444	1.049989	0	6.00531	0	1.540697
NR_027171.1	C17orf45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027172.1	C17orf45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027173.1	C17orf45	0	0	2.177663	0.439976	1.76692	0	0	0	1.384373	0	0	0	0	4.53892	4.329272	3.182863
NR_027177.1	C17orf45	1.443562	1.583585	1.288967	2.286328	0	1.368127	0.428217	0	0	0.798852	1.148725	0	4.808639	0	0	0
NR_027178.1	C17orf45	3.186651	1.047233	0	1.415156	1.334109	1.652638	3.32377	2.931439	0	0	0	0	0	0	0	0
NR_027174.1	C17orf45	0	0	0	0	0	0	0.809533	0	2.402969	2.415869	0.836679	2.977441	2.874583	3.037423	4.972009	5.084123
NR_027175.1	C17orf45	0.4426	1.634867	0	2.560948	1.629293	3.933597	1.000781	3.086268	1.482529	1.424393	1.083022	2.208042	0.374174	0.83234	0.762009	0.728795
NR_027176.1	C17orf45	0.156963	0.111367	0.675919	0.12898	0.444403	0.155929	0.15716	0	1.070658	0.841843	0.327247	1.030976	1.007851	1.564143	0.809089	1.497181
NR_003043.1	SNORD49B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_002744.1	SNORD49A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_003054.1	SNORD65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_207387.2	C17orf76	0	0	0.749485	0	0	0	0	0	0	0.245794	0.506233	0	0.945217	0	0	0
NM_001113567.1	C17orf76	2.185885	0.82029	0	2.06366	1.817305	2.989619	1.584279	3.834309	1.193307	0.431298	0.216133	1.029638	0	1.744753	0.785131	1.366391
NM_020653.2	ZNF287	5.632156	4.609714	5.103522	4.317525	5.32013	4.601626	3.313124	4.56348	4.003268	3.925754	3.757951	3.913056	3.812133	5.03305	3.671303	3.640285
XR_017541.2	LOC644422	0.26939	0	0	0.108606	0.100275	0.225365	0.138361	0	0	0.09911	0.090555	0.459596	0.445097	0.925963	0.274841	0.387086
NM_020787.2	ZNF624	2.790499	2.218221	2.270753	2.613439	2.050068	3.390334	2.298224	3.134667	3.076829	2.044915	1.710784	2.925792	2.189468	3.182234	1.545842	2.720128
NM_014695.1	CCDC144A	4.573753	4.311403	1.993364	3.020358	6.035518	5.886666	4.895252	5.351884	5.641219	3.953068	5.245316	4.966899	1.38958	1.718938	1.326352	1.376069
NR_003190.2	LOC162632	15.118393	14.23656	16.347542	13.852173	23.591954	22.168359	20.504305	21.464584	21.45579	21.028426	20.714826	22.868673	0.726005	0.252591	0.402469	0.220832
NR_026810.1	LOC100129396	0.727178	1.74806	0.70312	1.32468	2.287896	2.043179	1.947583	1.523387	1.016001	1.637631	1.407327	1.584711	0	0.084125	0	0.120704
XR_017543.3	LOC400578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_001722526.1	LOC100129981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_002343481.1	TBC1D27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_012452.2	TNFRSF13B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_201274.2	MPRIP	89.267691	84.04153	76.890674	90.838819	90.408986	103.100561	95.153451	97.691015	108.728203	100.775783	107.102817	105.078436	77.273475	85.674024	79.13793	88.599919
NM_015134.2	MPRIP	0.266812	2.18107	0.393037	2.475438	0.669113	0.75202	1.507509	0.981896	0.947191	0.887051	0.605015	1.468648	0.818172	1.411892	0.289261	0.862751
NM_178836.2	PLD6	2.106527	2.687486	1.695354	2.2921	1.736734	2.994303	1.826378	1.991774	2.172207	1.801893	1.624755	1.745583	1.55085	1.995658	1.191108	2.150747
NM_144997.5	FLCN	29.317132	30.975532	24.004215	25.897236	34.06653	50.244293	36.295805	43.498511	40.883999	26.303263	26.027364	35.897458	40.795076	39.214225	37.016905	39.541278
NM_144606.5	FLCN	4.93278	4.486837	1.392752	4.003365	3.617799	5.4482	2.737675	3.85234	5.913163	3.657758	3.702854	2.416452	4.854435	6.799206	3.690004	6.708175
NM_003653.2	COPS3	45.665933	41.975304	38.374628	48.239492	35.382952	49.840842	40.074434	46.171322	46.542859	37.923947	36.525848	49.315276	43.912708	47.190394	42.172037	50.02612
NM_020201.3	NT5M	0.943909	1.601225	0.438228	1.771819	1.548484	1.179923	1.856833	1.459006	2.027907	0.931823	1.338653	1.568553	1.66055	1.424084	1.121734	2.50764
NM_018019.2	MED9	13.251739	9.794695	10.254697	12.088105	11.850366	14.507808	12.652892	13.845673	12.765349	10.334761	10.503751	12.480489	10.022135	12.209729	9.290004	11.272742
XM_002343482.1	LOC100289519	0	0	0	0	0	0	0	0.274257	0	0	0	0	0	0	0.529316	0.464786
NM_016084.3	RASD1	6.022094	18.490001	14.604668	3.474838	14.644534	3.126782	3.926966	1.545997	1.461207	0.367171	0.626936	1.00007	39.942243	3.842544	19.625612	2.723644
NM_148173.1	PEMT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_007169.2	PEMT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_148172.1	PEMT	27.167987	34.634996	42.329155	27.372816	26.47676	19.160895	26.900777	20.547553	25.661484	26.697602	24.365583	23.241748	40.385882	22.139717	38.55216	26.230401
NM_030665.3	RAI1	11.352263	9.721861	7.970018	10.054403	9.220667	14.561052	10.703574	12.842778	11.751993	10.268577	11.340466	10.461675	10.463239	12.305617	9.452622	12.96762
NR_024007.1	SMCR5	0	0.051762	0	0	0	0.069613	0	0.045734	0.043227	0.03103	0	0.034723	0.042076	0.039679	0	0.039306
XM_002343483.1	LOC100289553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_004176.3	SREBF1	39.28812	27.600104	23.989655	44.349965	24.235648	24.683009	20.73627	26.49915	28.292318	22.205991	20.954435	24.75531	29.004888	30.740685	25.068085	46.676079
NM_001005291.1	SREBF1	12.040148	6.114244	7.878718	13.690177	2.624908	5.507126	2.908092	9.155478	5.028031	2.35947	1.697297	5.03243	5.499347	29.814027	7.547762	20.201162
NM_001033551.2	TOM1L2	0	1.01574	0	0.365427	0	0.506671	0	0	0	0	0.956916	0	0.537445	0	0.912447	2.027833
NM_001082968.1	TOM1L2	28.4956	30.383951	31.112215	26.852377	25.108397	24.255098	27.668491	23.776831	25.619851	24.80878	23.734817	24.977605	24.152632	23.33063	23.976984	24.913094
NM_001130091.1	LRRC48	0	0	0.166071	0	0	0	0.32477	0	0.498709	0.475007	0	0.61984	0	0	0	0
NM_001130092.1	LRRC48	0.34383	0.143878	0	0.150189	0.327504	0.642715	0	0.689349	0	0	0.255794	0	0.542506	0.493833	0.391407	0.485979
NM_001130090.1	LRRC48	0	0	0.616242	0	0	0.529611	0.542426	0	0	0.444301	0	0	0	0	0	0.330945
NM_031294.3	LRRC48	0.716079	0.617485	0	1.028426	0.653505	0.71345	0	0.664087	0.634067	0	0.38627	0.430603	0.525492	0.293022	0.330703	0.438923
NM_145691.3	ATPAF2	10.005046	7.963185	11.237922	9.413247	9.469216	10.760638	7.287299	9.948047	10.567251	10.514314	11.369846	9.789573	6.327221	7.22968	7.150765	7.489799
NM_024052.4	C17orf39	13.022695	14.616875	15.252199	10.816088	14.863461	14.4654	15.701885	12.608222	12.972104	12.851517	12.981425	14.09076	12.231223	12.085769	12.460226	11.76997
NM_001388.3	DRG2	29.5297	27.733668	29.715695	27.392705	33.242286	32.099556	30.245768	30.089296	30.183128	30.962711	30.149494	27.854372	29.995123	26.893609	31.92353	29.152057
NM_016239.3	MYO15A	0.298476	0.214156	0.147544	0.416263	0.41553	0.334687	0.276911	0.462142	0.248194	0.292141	0.196515	0.182933	0.318481	0.235571	0.274123	0.225698
NM_017758.3	ALKBH5	66.830099	63.684017	51.862436	55.886016	44.900067	69.937242	52.033977	64.244946	61.999761	55.776465	60.776105	51.792467	51.534809	44.97316	50.333154	54.604513
NM_004140.3	LLGL1	31.491018	22.527465	19.483855	31.105433	24.367669	35.709175	24.745257	35.925741	34.299543	25.275761	26.422126	32.835824	27.282862	35.091005	27.076492	37.26642
NM_002018.2	FLII	85.837536	84.572373	86.623987	88.02121	98.275685	92.045288	104.872915	91.9248	96.631147	104.936266	111.514874	92.960966	99.338767	88.693103	99.224604	93.196324
NM_139162.3	SMCR7	5.409578	6.136638	0.62002	5.603847	6.721428	8.725669	6.59854	4.917157	7.580684	5.612946	4.531074	3.443193	7.658653	5.916637	4.389656	8.10696
NM_001144900.1	SMCR7	0	0	0	0	0	0.348869	0	0	0	0	0	0	0	0.583274	0.762777	0
NM_148886.1	SMCR7	0	0	5.245684	0	0	0	0	4.493108	0	0	0	1.926035	0	0	0	0
NM_004618.3	TOP3A	6.374754	7.504746	5.827591	6.547752	7.455439	9.014361	8.9137	8.84828	7.864478	6.929924	7.455425	7.628932	8.221935	7.927099	8.685363	7.765115
NM_144775.2	SMCR8	13.49271	13.412227	12.123784	12.46471	14.175888	16.080654	14.531497	15.518068	14.814608	12.282564	14.252227	14.655474	13.442324	14.595392	12.90039	14.920059
NM_148918.1	SHMT1	0	1.23779	1.500547	0	2.142369	2.324521	1.445751	3.257602	2.000592	2.532841	3.844953	0	1.25662	1.436571	4.541341	1.459367
NM_004169.3	SHMT1	5.287912	8.902755	8.762954	5.245276	6.178629	0.682906	5.993241	0.488484	4.52051	5.829593	4.281946	4.820902	5.029038	0.568996	2.054848	1.736436
NM_001145127.1	EVPLL	0	0	0	0.049304	0	0	0	0	0	0	0	0	0	0	0	0
XM_001133504.1	LOC729242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_001443.1	LOC339240	0	0	0	0.030162	0	0	0	0	0	0	0	0	0	0	0	0
NM_001040078.2	LGALS9C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_003554.1	LOC220594	3.424145	2.82856	3.339328	2.542479	0.282573	0.2927	0.166788	0.167887	0.196949	0.152202	0.25283	0.329109	6.84784	6.385738	6.142635	6.839275
NR_026809.1	FAM106A	0.988953	0.513241	0.355718	0.534545	0.321201	0.444357	0	0.06545	0.217606	0.099061	0.165249	0.256737	1.490794	1.445327	0.971501	1.54951
NM_182568.3	CCDC144B	6.077808	5.375557	2.535088	4.216325	7.258719	6.499	5.526869	6.017804	5.645564	4.403799	8.059673	6.343215	2.963598	2.416958	1.204815	1.924862
NM_001039397.2	TBC1D28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XM_928169.3	LOC645139	6.130196	6.391203	7.237912	3.844347	4.915777	7.758276	6.025746	8.398114	9.463492	5.608063	5.337763	4.600652	7.168893	9.647252	7.767846	8.058725
NM_001145045.1	ZNF286B	1.342125	1.16687	1.270111	1.300047	1.358131	1.94524	0.97161	1.983475	1.148216	0.550736	0.804863	0.880793	0.913822	1.048152	0.810307	1.064208
NR_026718.1	FOXO3B	3.364256	3.175299	2.689546	3.075482	3.847716	4.937834	3.391571	4.624063	3.420504	2.46329	2.421427	3.356118	3.180277	3.434126	2.253965	2.924541
NM_001037330.1	TRIM16L	7.197376	5.029895	5.238014	6.555644	5.458109	6.988295	6.387846	9.084368	11.019963	8.103331	7.310825	10.028563	4.544752	7.534973	4.956671	6.628573
NM_031456.3	FBXW10	0.191615	0.062558	0.09563	0	0	0.03765	0	0.118508	0.124999	0	0	0.047116	0	0.155386	0.034925	0
NM_016078.4	FAM18B	54.453477	59.676606	60.989966	45.508592	32.325209	37.587336	38.281111	32.339292	47.765866	49.763258	46.698583	43.473223	35.241632	34.420943	35.31518	35.824273
NM_002767.2	PRPSAP2	9.680295	7.376442	5.791502	10.495341	9.543067	12.057161	9.20333	11.412245	11.121385	8.417148	8.00406	9.058355	8.159165	12.041695	9.129379	12.548958
NM_152351.3	SLC5A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001042450.1	SLC5A10	0	0.107799	0.438491	0.101379	0.14138	0.055184	0.135314	0.317618	0	0.129308	0.118885	0.096587	0.222874	0	0.194555	0.168275
NM_001039999.2	FAM83G	4.752663	3.636553	4.277343	4.427076	4.730097	6.50394	5.286092	4.697538	4.942679	4.389923	5.915692	5.012851	4.655468	4.266838	3.998021	5.176855
NM_006613.3	GRAP	0.240087	0.111124	0.203416	0.096447	0	0.14978	0.123233	0.261942	0.061895	0	0.081705	0	0.120582	0.170998	0.067634	0.056279
NR_003271.1	SNORD3B-1	0.356852	0	0	0	0	0	0	0	0	0	0.244568	0	0	0	0	0
NR_003924.1	SNORD3B-2	0.356852	0	0	0	0	0	0	0	0	0	0.244568	0	0	0	0	0
XM_001723179.1	LOC100132472	0	0.196857	0	0	0	0.13431	0	0	0	0	0	0	0	0.46381	0	0.099924
NR_006882.1	SNORD3D	0.356852	0	0	0	0	0	0	0	0	0	0.244568	0	0	0	0	0
NM_001129778.1	LOC400581	0	0	0.302867	0.224267	0.525465	0	0.142362	0.151469	0.286304	0.10281	0.094535	0	0.139887	0	0.409691	0
XR_040955.2	LOC79999	0	0	0	0	0	0	0	0.348923	0.329756	0.118426	0.108899	0.401219	0	0	0.163173	0.099924
NR_006880.1	SNORD3A	0.356852	6.100297	7.973573	0	1.108041	2.534207	5.888353	9.377754	0	8.468279	0.244568	0	23.290559	5.785984	4.353325	40.916978
NR_006881.1	SNORD3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XR_041488.2	LOC388436	0.479584	0	0.445206	0	0	0	0	0	0	0.118426	0.108899	0	0.483755	0	0.163173	0.099924
NM_014964.4	EPN2	0	0	0.289402	0.137315	0.141127	0.420461	0.186069	0	0	0.373089	0.120321	0	0.55092	0	0	0
NM_148921.3	EPN2	21.850089	28.46018	29.05787	19.56175	28.543553	23.831435	33.720736	23.272793	25.185658	27.108638	27.509529	24.731477	23.375	21.798135	23.455281	22.880532
NM_001102664.1	EPN2	0	0.361744	0	0.214773	0.643928	0.876042	1.569083	0.362685	0	0	0.942259	0	0	0	0.591317	1.252868
NM_015681.3	B9D1	18.662654	12.482344	11.979066	21.448108	12.032951	23.364181	10.467105	18.297836	20.902	14.148078	17.975051	18.884069	12.052782	12.939513	10.413933	20.095979
NM_139033.2	MAPK7	7.086423	11.830698	9.270342	10.859378	8.938536	11.40501	9.668355	8.970445	12.986959	10.329313	10.414771	8.784625	13.394471	7.740423	10.527417	11.286281
NM_139032.2	MAPK7	0	0	0	0	0	0	0	0	0	0	0.32083	0	0.557459	0	1.235297	0
NM_002749.3	MAPK7	7.344865	23.714932	20.266775	9.506558	31.206329	13.190156	28.642778	15.18044	14.803845	18.419662	15.562797	16.999199	34.644962	10.965152	33.19676	14.867417
NM_139034.2	MAPK7	13.978274	10.694444	12.221877	1.566581	10.839882	4.113506	8.324184	1.682072	5.725771	10.263965	15.044114	3.989599	15.740524	6.861158	11.850927	3.552498
NM_002404.1	MFAP4	2023.721705	1244.389492	1129.505355	2177.713781	1434.053507	2931.155679	1341.064822	2373.700072	2221.366965	1015.359171	1045.514342	2291.793682	1337.161627	2500.676694	1090.202511	2383.210256
NM_007148.3	RNF112	1.110945	1.531979	1.805446	1.336711	1.626228	1.075639	1.59706	1.050397	1.183748	1.370515	1.133996	1.257105	0.929039	0.84049	0.904336	0.555559
NM_018242.2	SLC47A1	1.407246	0.802092	0.854478	1.504991	0.136602	0.359313	0.333467	0.393653	0.632528	0.29379	0.294653	0.627345	0.687962	1.330594	0.807727	1.184166
NR_003022.1	SNORA59B	0	2.065941	2.380635	1.396172	2.676114	0	0	0	0	1.24607	6.89027	2.996777	3.440998	0	0	3.072252
NM_001031806.1	ALDH3A2	1.761155	2.897819	1.978309	5.165456	3.138071	7.324134	2.094687	6.901228	5.168548	1.025623	2.109199	7.560345	4.161731	8.076433	1.933553	8.96287
NM_000382.2	ALDH3A2	37.554506	20.887419	17.654356	29.391438	19.926991	28.196725	16.958004	25.453597	28.146323	14.79358	11.399635	32.317287	16.77199	32.841909	18.273219	28.158509
NM_001099646.1	SLC47A2	0	0	0	0.043272	0	0	0	0	0	0	0	0	0	0.102224	0.054851	0.050522
NM_152908.3	SLC47A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001135168.1	ALDH3A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001135167.1	ALDH3A1	1.113968	0.515483	0.193948	0.895595	0.263577	0.521717	0.28586	1.215405	0	0.206182	0.189565	1.676327	0.139927	0	0	0.391689
NM_000691.4	ALDH3A1	0	0	0	0	0	0	0	0	1.288362	0	0	0	0	0.792312	0	0
NM_001142610.1	ULK2	19.643653	34.388082	26.437923	15.193816	36.788468	18.23572	43.783116	16.39801	16.479266	21.40898	22.034468	15.16474	25.095838	13.132307	23.039978	11.581084
NM_014683.3	ULK2	8.089865	14.542805	15.990606	4.910903	12.337559	6.241851	15.043898	5.815949	4.881994	7.656785	6.656782	4.152096	13.061343	5.379132	11.049799	4.763496
